NU_INSCRICAO,NU_NOTA_MT
aefe10e88b12c2db5e2c4042ec84d542afa34436,459.6986
831a554bc210aae41c55a8fadefaf5f5b6b57078,1.9643455
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,571.73303
80ff901eec9640d285bfb2f9d54503a23ec78edf,14.633141
82f87f999ef9eb885376eb293c98e0d24c1c0775,484.0628
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,468.99014
88c869a5bb6c1f4e707fb69493e05a22dd92114c,493.32346
8c9da57e0c252738518df22422079bd0e9532ddc,436.75604
a02d6a43329d2e80023cf23da55028036280c246,738.9761
414195dc869c8936aabfd92e01dcccf05b5286c4,472.47394
6a70befb31b7344771185ea36b3448388247a4ca,-1.0241026
bf1729d377b6b22a3136785945ddaed39871db12,392.80942
f6479bca2217f6dda8957b89a8b52527c921c89c,419.40717
e059a14cb18302b154bcf01fe05c4862f5acd9df,10.044074
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,-29.653948
1564df692d0a64c7dc1587cb6ecf5e973143b102,545.9019
634e9b35097032a9595a1e898c20ae02087fe506,12.505911
66374f3a36a6304383a3aed56d7b8d38edb872a7,634.00885
968113765be995587d313248ca74216603daac3e,600.797
52699793d55f39152ffc16d30cb0b732face85e2,491.1089
fc9f8b90b53ca7f011948af6771d63217fd371bc,-6.27828
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,410.94797
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,400.8582
c80548ba80dc06fe7f952b6d46a541477d0ec65b,418.56952
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,636.6815
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,522.413
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,594.6455
5ea6829f84323da79bcc652c24a82e2374af1a98,449.1649
33e69bb3800fd41adb461fb6b2247145345634c1,512.6016
59635391444e7d9e0b8521e30e01f8926fe28204,500.0756
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,397.65613
559672741efc90bf174f3cd83609d9de577e0dea,407.99716
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,-1.7069356
556802f575493ba712ede7a5f9659201f60c5043,443.44058
7aee63d569743515ffe766e3feacef8ad7714270,409.06195
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,429.95554
96a358cc3423af4a6d6c0798a1d11b863367a612,490.31064
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,670.78406
a49b010075be6ea1fbe200b3a4482f8db22935bb,550.5659
aa783515ff738d23f6adae631cbf51ab58fae5b7,469.78647
fd95ade5272531152f2b812d1cb0dd152bfa0678,-2.2448082
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,416.01898
510862ea3b620d1546ec1de5bd0747e9814c03b1,545.3944
5465919b4d336bbe836eff75f4b5938eafdb863f,446.4623
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,2.265392
a8c411d8342cdb098e1cf95684f42e9bb9378861,-34.652946
88b2df87e6e0a8c9272d26276986e4854cc0a516,0.80817866
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,76.18298
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,2.5991044
f3ec22388ed99e774eb6061402dcccec6c752f4a,4.9128504
a4aabcd700916946086484109b24e93fcf1afd5a,-4.8222733
e1fbacc49f716328a083f9dbf582634cc06a8788,0.17018983
171b73d1f977fa036496f24235246fe1d4b908b1,475.0446
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,24.229427
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,414.02972
11673ed83a0b38c8c9eb7d433ce3e6be62728227,-0.15897894
0a7114f2651f9950f6b26403af84850cdfa6952e,414.7071
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,480.1899
429852d4cee9e8493c4c0f9b39041ce36f273902,404.4596
6ad6009351c9509a0651c645a9b1fe17511f21a8,1.5598621
0c48fa375c471885cbf20a651c6667bd37722c7b,-0.26791477
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,433.00858
17588b6e96d3879ea23c2ca570e0836cd993ee07,438.39502
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,437.35034
c5baf118bd7fba6fe5b151a3808e0a086a70a612,487.49518
d2a0ab1bdcbb6a935f251251bd351bceded53443,43.05488
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,-4.807242
77afc294bc91231448719e84c2172a01a8b14de6,594.07025
fe11eb3740005701931aba6ae42a0176c3b7bf94,577.55005
ceda53a524cbd1c0255de4af3f829ec8e698851b,1.0150136
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,498.37384
0e0f3edd6942644821f3a524324257f3a073ca2a,428.13663
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,482.44434
f276df735911779a1ff5d835bcaf6d214d3effcb,475.41312
20b09a8ae57394e6cad0a2dbe1e436fb41430166,480.78836
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,512.9365
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,458.10382
f948ef2230e786ef593c7c4a86e47620453ae8cc,602.8622
eeecb5149ff0cbf59351b2a42b5d71814fee6158,495.0749
ac2e0816e652cf5260cb45260a9db9a29833b15a,516.82837
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,2.128611
1a9819a1016e7e93f904c44fc6941801552e27fb,406.17044
2a13cec7699aceeeddef567b3cf896c1e9365cab,533.9963
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,477.3366
a3d09f8b1233436ca38409f8c2127f3a57049cb3,409.55576
2a289379a56b3fccb4f825808cb8cb62e3464de4,519.12946
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,473.9125
f1f40995a03ec646ede76673c4058d4286ee5d86,700.4803
ea4d2f256b094b4414574ea67320c3e2204fac10,449.0543
205142cfb5053b476483020f0128e68d0ff66a4f,400.70078
974537a130b3e5947e0d114c2624859b10affa6e,534.6262
511409d7b89bbdc33908a9f7d8a88281725d30f7,700.4862
2fffc2354ce66a2749250070ce91113dfb3d29eb,478.70343
8ae80d6ac3e2828514467c5b6388ea1619ef001c,499.0605
232129e63278dac8d9f82baaf23c3534bae396d3,-1.5082941
f5187e928a06df7f5893dad371d369addd05a751,427.53574
e366080005222df476c35a67b0e008005e41916b,396.472
c1fa33596abab41bdd213972ae7f9da1e6c4c279,445.88596
d0d090255785236abb819b4381eccc5bb4fa8780,4.110031
4eddf63f1894597b6fccb444d0b3af2fda07408f,557.10944
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,439.8595
49350b0634798bde6649569eca496786e5d1bce7,525.2848
e046ad101fdafcc2bff2938bc966371938895165,439.21204
5f65e9cea038483e95b1571d789b04474742331a,15.403503
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,501.53564
b17ced34952e5be0f0b3c21c873c8809467bfbea,-1.4287777
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,727.5446
803162024415686a9cdd15cbce5ab265be727de1,424.5449
18c31ee038a03d960fff336e75fda48d49c13152,424.12582
2f4d0ba8b7960ef522a09e027c2e6b6205497075,414.93884
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,-7.9425697
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,-39.60464
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,451.29788
1e6a6af52a2b0f254f198fc26312b8c47261aeba,452.73282
188cde61038965b9bc1c874f7d81f3fd7c3815f0,797.89825
6a2aa4caed6c6be94439dcd364528079b131287a,475.54056
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,453.3199
5075256486748587164fc3170622af701b21fc87,6.8550906
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,504.62338
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,423.08215
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,-0.8230828
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,460.09607
92d49b237a1812dc06948114e9d1ed2ef1b46768,581.2381
7a48ae2165b2829894c952ab60838a7af20168e0,503.09106
1ad51bbf7c21c610b0ac548d521f32e674fb524f,475.41507
c7eac1d3a958cdf037b5ba6b40091feddd854f11,7.921937
835ce6032947fb96ecde73b33b6caf66ae4e556d,430.40128
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,436.74048
425f9cc3da2ba9f7456741f422840246688bbda8,443.1631
b6e88ccc0391dece267c4d9b48c44490903b46b4,484.96295
d7629981932ce24db6a7b5b517fb45a596617b38,568.9674
310c3f8dd45384575fa7e50214be3bdef8544d34,599.53625
53d44c22cf452cc8853c229cf25fa07a2abf1f28,408.6482
13eccb901c037133fe76ecbbed58904572ff2775,494.44202
d17a26497cbda25c25835ce0b4aa419ed30f2a78,7.1781526
89504f44cdc890073b19be26e62574c50615536d,-5.12668
abc18711518dabe7e3a5b7baa7de479630772981,499.76282
475716bd9be22aabc54e6b6ef5958519b2416786,416.95544
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,438.02814
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,422.94693
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,3.022658
cfacab7dac22d85fa964377ea32b4be78a3b648e,480.53476
fed57b217d41195d999e8bce552d49eb76f59688,-8.093674
dafda14a14ae17b06457a9c751ca709641fa2a43,479.19263
e254342fabb9a77fb9d3e975a61a3e30928adfda,562.4768
2a099b53c306338d95920b9ea1d7a786ecd29137,5.1201034
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,4.6021423
2983370b79c09bf78418e4335e0884bb926a5fb0,460.76517
0807d301b8c5484c9bace1f909f1e76b8656c91e,583.4069
4816f04ccbaa1e4b65de8f216a428e1a35cec252,402.80194
00ad5d5600298c70d3a4511ef2e84a483bb22c86,410.69455
7b807ff1f62f5e196af28f0b495c359dccba903e,490.27972
3827e819a620d8f9a085c22cea412b1865aed0c7,482.55707
8f8c6bc5499c24cda37005caa310b7207d7801ed,543.7738
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,434.74805
da2d48a8443b76c28d3073a76005e912d2e152b4,514.7387
3e5fa0fda2258366ec6de455735875bd7a86e30a,427.9921
9d8fbcca019a71a67c870dce2de462a019da9c69,525.7727
3dfe82e880147acb09c7170075a65b923c53b6d0,471.37445
c6b1200a3cda2550da02561106d01d043db73a44,496.75226
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,3.6127067
17a85e2166e19b1993126fbff01206beae738a06,734.7455
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,415.0804
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,463.2355
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,12.420393
c28e871925f763bd88d85acdaccc17c85f21835a,-1.7012784
0ebc697a57f14982a84f3eec580484644f6c000a,499.91672
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,511.0919
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,431.28476
446ced3e5fde8d61781304cb4e9e9fe131628a50,619.45746
8e02a8d2104547a599667b38312691bd19b3bb05,437.94974
e490a4b077b1d2750db453b48f6ad43a55cbedcb,573.1377
e4c9df4005db1531039b317e86eaaeac4b06c4fe,567.5231
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,432.131
281fdf12804aeed37efddf06d2f156149fa25757,519.11273
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,574.35657
87fdb4510def669e4fa6434518d67d253058d250,409.4418
e1e7281374350c1d8823d83d22a4f29aafada269,473.81073
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,463.4543
6769b690480fee480998f11ab1791b1ac6ea398f,466.77054
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,588.3004
ef0b14ee71e890ac849c112effd0da453baa737a,2.9567137
2c1318677c2f31dbcacb31e0645576ead8f10e36,1.6952966
ba2f1709027e9bf363be7f6de512132f7d4af757,461.8122
024cdddafe69a9ecc38a160d9ba4c297650d4baf,1.27733
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,421.48816
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,-5.805632
6e91321e228d6d4dd87f9730a6551d72b33931ee,422.61508
1e48758bf7f8af48969afa1e56ffee66f92f41d2,468.828
78ce05c90219380972197a06065cfb5a684f8b86,480.36008
39aad74d8e9084f2facfccae4199d91c62db98c4,4.0572023
d1937748cc2c90942de393c34c2255137c803eb2,465.8672
c133dc2945c16fb60ae37db0bc7743959f3da3d8,418.10364
83fa6da48f33782c6dcc3ff3a64a94022221df13,409.65897
d26a47079931199956f0b05bd3dcae4a0273459d,388.7862
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,18.36594
d302df44c6e15373315852331ebd3b6dbbb4f2cc,600.8987
7c75c93b5545fdd9e5beb09c956a693548424643,433.5592
85850927c26adce658c878c72674532ff1355a0a,440.84122
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,422.0084
ffbae0ca9e948254b873fc862b12fe39957058e3,477.32825
35338f06701599600faa271b375044621238af07,0.46015003
d44b87fb81b1c525b44b845d8f4311b137a7ca55,-1.177619
b96064b65630b4832f20c47ce3b7ed5f9be9a052,441.0243
f15ba67882369b617b42295b716c82d8e5af5c70,631.5946
4231b98f39f34149443bd70a4ccef54336a925b1,595.6475
f35249833d1bebb70b5fa6345904cb0e3f222600,689.1268
407d69d21909f9944c6ae17a2a3266993b2a5846,443.3925
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,-2.9332108
e4af0fe1eece28c3316bdb5f7859e0555d816adb,541.9403
01ece8c37e9e349da24020b3a914426b212bf893,503.62494
e2340afbf8f44e672546d21c55a7f16918540ae5,511.49033
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,473.38153
fa6c1cf41ff915d405e1f65f10f564a117baba9d,459.20312
95b67d2b35b0e9d32ffa518017824bb909f823ff,642.19775
601bc46879ceda8acc99c9e024bcf5ae418bed93,8.163038
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,501.5929
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,423.7743
238f25431ccbb438872d987652ccf5bc75c0de28,2.9612374
e764e0c5d6420b20733cd195050ece92813088a8,523.25885
5885904584fd96c4b81b1c7dba12d3069f1279e7,466.0386
f3d828523fb53b206d38e0d6c383dcb8386fff06,465.36496
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,457.4902
d93f82953b232e32f09c49980023a6dd5190f82e,436.21304
ebb32cf7d8b122a5dabd41723d31d834147b0944,453.02377
26451da54b7c50dd68a91b78480fae246c5c9533,31.76858
7ede2e4d7b38337e9819adbcd29f493efaf1422f,455.3595
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,451.90515
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,-4.053268
4c655a6be04f11039d8691c84f32a127aa31302b,420.5001
9b11807d3cd299ae7c4673b996efde237367869f,452.32056
29fafe8bae98f668dd51b9f8be530d27463d1028,-0.45183468
e8f1b07f87537cb6dfa1ad1427023dc333615908,422.73157
36aebe2504c407fae6a55dd78b6088606650b14e,-12.966976
32d60cd95e9dabae2aed8f052195d6eed8703ed1,-8.866138
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,854.02856
ef18490c7eb36b305d531c27369096537d08755f,416.04575
c69a7ad481dacbef32e5b399675ec26c653c0983,514.5996
cf762d282e71afd27f192bfecbea9deecf0e48dd,419.1602
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,480.44894
f97331e59feafd161d011018f9c74fba1fae199f,595.24097
58aa87c8d62f7e274075e201f0321699b63a2449,466.54507
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,79.072174
22a5b471349d6a7f6481f7e41e759d42d700f321,-1.0284688
c098d4843d7e2c6f092659d6c7e856561e1bf965,420.61032
69b82b274c4e45630e076443ad0f92022d55f561,504.70355
88c09b0e47df70ac2a800ee9356c07c149e47965,532.64825
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,455.87897
130552305b1d235736ead954f3a39a31a5e26a85,491.76532
4568958f97d91d411e056f26e468826db0f65252,17.998266
cbf871506b2a8d2a250a613b163fd36613967987,17.197754
38a2d03c567e15017340fc668151031745829f6f,407.3461
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,541.2848
f34367830fcea24bed44531a21723c743aa23388,401.28537
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,-1.6898515
2947711097206170cb5cfcad8b3264e7d46cf84b,533.9963
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,359.8174
4236bab9aa4fda581822d73b2673e18173259236,571.2581
8b74ecf4de459564720217586afd122cdd9a8dc7,400.07394
3159104a8cb51f88391d02e5679c7b8164e3cf3c,441.69467
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,-1.843946
ea71616417d91e7c2de90e3cc7e429379b8cf720,532.3426
b88b2ecdda851269372c7abd185d062a7e6d2c06,675.76654
9c73e772e63092cb448869f90d7a2239dded321b,1.1813475
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,402.87317
98aa4c1c55ff040e12b69753c3dd1b04875ef742,-1.7584062
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,3.120405
d945f52c48de4820b70d2ff189e79d3533d6ad19,437.4613
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,517.97986
52feee56c52b89353482d8ff79596da74721397d,511.03598
4e18ab8ae4fd83938f5494798f508d5367cac2d2,431.8985
7730709b7ca12db00680265a9cc539d8aa1fc514,1.5163512
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,408.49475
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,448.1044
54ff102165b4e93fac3b1f5da7f71819da23748e,375.41092
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,468.89908
2d5560d6dbef33600be60952b3aca292c59ea7b0,425.33865
980beb6549cdfb6c50c021ebac3193ab8a767283,470.1679
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,427.0744
976c956801b752be72d06bf859a82f6f8d81f125,510.10608
d623c0a31c3bed84a4bb48d84e71fd2680276aba,-1.3730897
18f200b076c037a10fa275ac170a70490f5dfbb2,476.95123
42d7da47303db95ea24874a9982c45e9154fe14b,4.0245075
3eafd7a24678d09e9e32a45cfadd28505e3868dc,1.7145615
cee30066639835f12782e9590849ca897ac1b171,695.059
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,486.27423
0181d96df3733bc40c221a488d453f150d34d829,486.16202
c9d8c520f64aa59e3b241482268d5071698514b7,475.44504
e4429cb4643af3638695f52912a9594f6bb5254a,488.5422
02b349161484b5bdda3e5de7767518da1ef52564,3.3577127
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,649.56464
23aa1ab1064be4febd0b0e54f239176bac13d4a2,557.5276
813c8241c45c9baf7cc1ecae80a0690059c3d99f,472.8643
27ab51f4028992f4d54134a73a8bf348d9d8474a,472.3895
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,505.20773
4b213cf1f92a34b91d49d99d859efe8a2914694d,485.77878
63393ce3741aba030985130fbdc82348bc5c964a,508.30533
a0844cd384bb27f263b50028a152e1aea6f3041b,428.53082
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,-2.9706736
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,461.23856
05bed747735a3b719cf869424f7a86c902bea946,-14.867152
d0acd5258d606e92178448427c5c8b15ab1b4fc8,629.4212
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,-3.08651
97b06064bbe6f8ef5c82aad4c36edd13027bd276,474.23016
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,396.80493
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,-4.192406
51e6eb7de613c8b30620286f5c0f462e81001120,400.53537
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,425.77798
72fb4a27711b359a6195f60a1ecd7e363180e008,503.3594
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,427.13657
39d2bd056fe559e69df7f1ee9598823180c8f7e6,473.39337
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,527.02075
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,685.3736
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,505.63354
4a514b8fa6795dcd5e14ecd1c907d540244f637a,559.6882
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,445.9222
13377ed3698676358403b48d0eda8c7ee1d6aecc,638.86096
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,473.9539
ce766367ff6851524770c40400c6ba253659f78e,1.2721593
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,444.83765
a69d75df09174f2e48c58f4de054e5aedfb3dd93,13.930201
ffd73716669770ef69fb5db55c040b4bf9ca8876,486.27695
d4348ecffd6bcf2240a87e2894b44b060871b4a8,514.1565
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,412.3932
20b0239ad3768ac025647a4114172ab3732b56cb,518.09247
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,458.28912
841018c0f460b185b0203cd15e9d649e226f0177,292.913
df2acc0d65eae18026825eea094d5860a7596d0b,729.9994
3e496cde35ea69dd40732f9173985b576e676117,42.027985
5e39822518efc205895979466db22326f89c5141,-0.97729504
f84c83e72774e002b242e071238bdd0325b3d776,2.8161738
450cca333151ec503717ae505d19a34e1eb101ba,441.9567
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,1.8943805
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,402.48413
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,-0.33459044
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,588.63885
77b19663f69d3e984be73a22a31d776e7c04c45c,445.40933
675adb56716f130faa018d3736a41be1e2a17d31,3.4104342
54da87b25a92c3b2315e1a6120398c2712416a14,424.65533
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,480.11215
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,4.4662943
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,12.248356
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,9.477853
6583c26f055db28ad39587d7222d4bb841e8ea67,511.67596
db9fdf021693e9620c80ed9a4d414557fd6d19f5,191.70784
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,544.6308
a16fec7d39e6888925c45547f002554482b7cdec,387.32047
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,434.8502
422706a8f501b893c3afcf0568ed96d27e48c23e,484.34912
910beddbfd181b30cbe00ebf15707179709b2e1c,142.01183
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,496.9487
2ea05555158319a6deb81688815814e56eb1d0f7,-1.2738249
57b58443cda566f5cf3bd4e500b8623eb9709975,520.41394
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,452.9501
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,-3.1968403
e19c44f83bbd09c6a4225663c603f66d32b8edb6,449.8629
7d792999dcf5d87104871e8f4030b7d777ebeb48,17.692616
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,44.33411
8c000f24fa59f6853dd3934d184bed253ad81c40,472.96585
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,-6.6593986
dadee048244caf3d6c6e6fb9fa46f047f30333a7,0.509889
92d26d442aa39811a925e409313c2155c70bd207,448.33224
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,516.89557
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,-5.4839654
e0046f52481512ec10030f695dd3d56c14963819,523.50714
4c3d0438add4c03cb81a25c5eee309226aa28053,511.6971
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,511.67062
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,4.744667
0ae9567502f385d06a8367de33e93952a2ab70c0,487.1291
69d2ddc8bdf8d604a71a2752b116907482329a27,442.42517
a1203344dc3ac6e15e54db1b21423904cdd91800,421.74783
c759ad904d22197f1cf3b5ef9e41ee1609513cea,784.8298
9c116780cc06704304d288d079076f160a17e16e,461.20056
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,462.34402
29ff45ccdb3218636888020586ad0937061d5fce,511.8551
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,2.8979707
56de6d3b1e9154dc987213e9be4c1cd4afff4844,-4.859997
42e41941b2e875c39adea29e0316d4463b645bc9,574.4114
8bd03c9e28441366b398da85e8cc788bf1cae5e6,412.9486
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,455.25504
c5a416e9d46068859aa2aba316db0653b8bfe95d,437.64874
79241e179af88eebfc54cb143d00a31f32dc1543,421.8507
08388faaa66a1114f5c9f268f91604a87c53bc1c,437.32184
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,1.4726864
755163a5846bc975b2f56d173b8d007274af14e9,500.80273
9dc8176b2b435cdabef75b6bdba80010da32bdac,475.26355
db58077a6d9064040df91d4c211f102003d2e1e2,496.10782
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,603.3016
16397992b0106ec27c19b528b0e054cd177ebc22,629.37604
ac31ca75101445def2cf48e297b8928655378167,432.83734
278fefb75892bd65c121cf6c61ee1a4b78cf7929,-6.7580895
8fe81ee79ae22a3b9cd83a833861e0970c565c29,409.52545
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,556.742
172c3201202c7da0b9a8233e72fde6d0c6f8d388,486.125
798aa833377b56d48abf3216c1b5a631c3149322,471.1655
1e640126b34faff7accbcc0682260a5ab9476f66,7.71774
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,721.54114
5bc8c472a9d28a0d0f92c9f46470258394d7e363,437.19342
826b79288e1f91a3e15010d40bef197c37340b69,403.21567
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,609.1143
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,518.8484
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,390.24622
fcd382593b2bba0637f03548f6a0d7da6835f51a,490.9496
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,566.68744
a7cc1691397eb337db3ab74d7f15d2682ce98f99,3.235559
a23b332bafcca06eb8cefda864c756f5791de732,530.8622
ff298bf688bde9db13791da42e91b7d40a02bd0a,557.0475
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,475.896
ddd777e1831b4503bf1ab99610fd57852b52b2c1,430.0675
19e929094c9125d910057a57e7f5848a0664b815,432.67606
c3b3a42edbd7966a308858e9c60a0f5699280255,596.2512
69029c08cd046608078c004179d57137c7bc9789,445.1897
06f46db734fb75f5a610d28c37b830c2c0c193c2,429.00967
420e2c2feb6b050c91b9badff729fa95cdc9cd73,658.49634
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,611.60895
296c589f825e518bf2656d32ca54043e9642b5e5,419.4967
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,455.3885
69bb73b125a392aa8bcdb97ccb824827a83f02a6,464.82062
41b5f19354c8262b799b2d6fd433f5f056d64c21,418.1508
179e4eb03317a216cce73131c1fe32df6d7affc7,429.08548
683d4874912f09abdb539e4d53f4c466a7b22bec,466.75098
2d6ee8009d8d740b82fc986536a6046cc07a0547,-0.3796171
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,429.59222
1e198a957380b99a5522bb8ccd848c77cab55cd4,446.83466
65116120167f20ec93fb8a852a2ae24c6ea83e3b,525.2723
c6cc92d5343c2833343ca95870de90ab97e954ff,534.29193
851f227e847b2fa8e19b9f120d42897c27c8569d,5.6409836
9b413c2c7b2222d50e112d2ff513eb8becef359c,471.82532
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,597.4744
c389d7fe6b068ae69d9e18e860116bf3e83729f5,430.33807
04b6d3386f2ff30822cea94b2335647b08634f69,417.86884
1ab970adf4511759f8696ed663087edacc27afbc,30.950977
