NU_INSCRICAO,NU_NOTA_MT
171b73d1f977fa036496f24235246fe1d4b908b1,489.51074
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,-1.8580377
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,446.2025
11673ed83a0b38c8c9eb7d433ce3e6be62728227,0.790334
0a7114f2651f9950f6b26403af84850cdfa6952e,414.1665
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,463.70993
429852d4cee9e8493c4c0f9b39041ce36f273902,-1.0196403
6ad6009351c9509a0651c645a9b1fe17511f21a8,-0.29927647
0c48fa375c471885cbf20a651c6667bd37722c7b,-0.5421443
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,475.806
17588b6e96d3879ea23c2ca570e0836cd993ee07,403.4471
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,432.97366
c5baf118bd7fba6fe5b151a3808e0a086a70a612,464.40472
d2a0ab1bdcbb6a935f251251bd351bceded53443,1.3236741
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,0.46828914
77afc294bc91231448719e84c2172a01a8b14de6,638.9159
fe11eb3740005701931aba6ae42a0176c3b7bf94,740.5864
ceda53a524cbd1c0255de4af3f829ec8e698851b,0.3471585
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,447.07928
0e0f3edd6942644821f3a524324257f3a073ca2a,443.1266
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,441.28577
f276df735911779a1ff5d835bcaf6d214d3effcb,465.35147
20b09a8ae57394e6cad0a2dbe1e436fb41430166,476.2335
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,450.845
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,455.98325
f948ef2230e786ef593c7c4a86e47620453ae8cc,473.22305
eeecb5149ff0cbf59351b2a42b5d71814fee6158,470.7918
ac2e0816e652cf5260cb45260a9db9a29833b15a,471.83835
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,-5.1208477
1a9819a1016e7e93f904c44fc6941801552e27fb,444.16156
2a13cec7699aceeeddef567b3cf896c1e9365cab,600.74304
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,473.5776
a3d09f8b1233436ca38409f8c2127f3a57049cb3,464.63428
2a289379a56b3fccb4f825808cb8cb62e3464de4,504.33105
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,480.88687
f1f40995a03ec646ede76673c4058d4286ee5d86,710.944
ea4d2f256b094b4414574ea67320c3e2204fac10,478.3471
205142cfb5053b476483020f0128e68d0ff66a4f,418.30444
974537a130b3e5947e0d114c2624859b10affa6e,516.96106
511409d7b89bbdc33908a9f7d8a88281725d30f7,686.14325
2fffc2354ce66a2749250070ce91113dfb3d29eb,486.76474
8ae80d6ac3e2828514467c5b6388ea1619ef001c,477.98853
232129e63278dac8d9f82baaf23c3534bae396d3,-0.41086495
f5187e928a06df7f5893dad371d369addd05a751,443.3621
e366080005222df476c35a67b0e008005e41916b,423.82227
c1fa33596abab41bdd213972ae7f9da1e6c4c279,422.42477
d0d090255785236abb819b4381eccc5bb4fa8780,2.3223987
4eddf63f1894597b6fccb444d0b3af2fda07408f,501.6513
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,471.43243
49350b0634798bde6649569eca496786e5d1bce7,582.13995
e046ad101fdafcc2bff2938bc966371938895165,445.86758
5f65e9cea038483e95b1571d789b04474742331a,2.3188934
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,487.63873
b17ced34952e5be0f0b3c21c873c8809467bfbea,-0.8744869
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,701.4998
803162024415686a9cdd15cbce5ab265be727de1,421.3862
18c31ee038a03d960fff336e75fda48d49c13152,421.42075
2f4d0ba8b7960ef522a09e027c2e6b6205497075,401.30392
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,-1.3750398
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,-0.5144602
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,414.21353
1e6a6af52a2b0f254f198fc26312b8c47261aeba,405.31546
188cde61038965b9bc1c874f7d81f3fd7c3815f0,746.05176
6a2aa4caed6c6be94439dcd364528079b131287a,490.0726
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,456.50256
5075256486748587164fc3170622af701b21fc87,-0.24977535
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,482.20132
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,423.15765
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,-3.8290567
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,456.01776
92d49b237a1812dc06948114e9d1ed2ef1b46768,710.6276
7a48ae2165b2829894c952ab60838a7af20168e0,464.92123
1ad51bbf7c21c610b0ac548d521f32e674fb524f,467.73746
c7eac1d3a958cdf037b5ba6b40091feddd854f11,1.0294685
835ce6032947fb96ecde73b33b6caf66ae4e556d,472.1014
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,468.30313
425f9cc3da2ba9f7456741f422840246688bbda8,425.9509
b6e88ccc0391dece267c4d9b48c44490903b46b4,457.21622
d7629981932ce24db6a7b5b517fb45a596617b38,565.80585
310c3f8dd45384575fa7e50214be3bdef8544d34,550.23035
53d44c22cf452cc8853c229cf25fa07a2abf1f28,422.65536
13eccb901c037133fe76ecbbed58904572ff2775,489.2986
d17a26497cbda25c25835ce0b4aa419ed30f2a78,0.58670604
89504f44cdc890073b19be26e62574c50615536d,3.5072296
abc18711518dabe7e3a5b7baa7de479630772981,465.43716
475716bd9be22aabc54e6b6ef5958519b2416786,394.0239
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,427.74368
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,397.49603
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,3.0322127
cfacab7dac22d85fa964377ea32b4be78a3b648e,488.37854
fed57b217d41195d999e8bce552d49eb76f59688,-2.665832
dafda14a14ae17b06457a9c751ca709641fa2a43,510.194
e254342fabb9a77fb9d3e975a61a3e30928adfda,523.60034
2a099b53c306338d95920b9ea1d7a786ecd29137,0.5450497
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,-0.1583867
2983370b79c09bf78418e4335e0884bb926a5fb0,458.29947
0807d301b8c5484c9bace1f909f1e76b8656c91e,548.07355
4816f04ccbaa1e4b65de8f216a428e1a35cec252,470.22186
00ad5d5600298c70d3a4511ef2e84a483bb22c86,401.1752
7b807ff1f62f5e196af28f0b495c359dccba903e,442.27103
3827e819a620d8f9a085c22cea412b1865aed0c7,448.60526
8f8c6bc5499c24cda37005caa310b7207d7801ed,551.1596
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,421.2626
da2d48a8443b76c28d3073a76005e912d2e152b4,676.2594
3e5fa0fda2258366ec6de455735875bd7a86e30a,423.75128
9d8fbcca019a71a67c870dce2de462a019da9c69,534.8827
3dfe82e880147acb09c7170075a65b923c53b6d0,438.55215
c6b1200a3cda2550da02561106d01d043db73a44,418.34647
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,0.22536096
17a85e2166e19b1993126fbff01206beae738a06,827.81964
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,466.62335
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,581.2156
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,-2.2127378
c28e871925f763bd88d85acdaccc17c85f21835a,-0.3943901
0ebc697a57f14982a84f3eec580484644f6c000a,460.35974
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,428.88184
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,455.73367
446ced3e5fde8d61781304cb4e9e9fe131628a50,560.0936
8e02a8d2104547a599667b38312691bd19b3bb05,461.20844
e490a4b077b1d2750db453b48f6ad43a55cbedcb,547.2207
e4c9df4005db1531039b317e86eaaeac4b06c4fe,676.2536
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,426.94348
281fdf12804aeed37efddf06d2f156149fa25757,533.27527
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,561.6499
87fdb4510def669e4fa6434518d67d253058d250,433.85754
e1e7281374350c1d8823d83d22a4f29aafada269,479.1604
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,432.70056
6769b690480fee480998f11ab1791b1ac6ea398f,498.06107
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,603.75323
ef0b14ee71e890ac849c112effd0da453baa737a,-0.14547324
2c1318677c2f31dbcacb31e0645576ead8f10e36,2.7610476
ba2f1709027e9bf363be7f6de512132f7d4af757,469.20102
024cdddafe69a9ecc38a160d9ba4c297650d4baf,-1.8591232
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,415.8888
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,-1.1654441
6e91321e228d6d4dd87f9730a6551d72b33931ee,442.70605
1e48758bf7f8af48969afa1e56ffee66f92f41d2,478.18332
78ce05c90219380972197a06065cfb5a684f8b86,500.6084
39aad74d8e9084f2facfccae4199d91c62db98c4,-0.56995857
d1937748cc2c90942de393c34c2255137c803eb2,527.2458
c133dc2945c16fb60ae37db0bc7743959f3da3d8,415.025
83fa6da48f33782c6dcc3ff3a64a94022221df13,420.3846
d26a47079931199956f0b05bd3dcae4a0273459d,423.65262
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,-1.229924
d302df44c6e15373315852331ebd3b6dbbb4f2cc,603.6238
7c75c93b5545fdd9e5beb09c956a693548424643,464.7043
85850927c26adce658c878c72674532ff1355a0a,474.39896
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,422.1385
ffbae0ca9e948254b873fc862b12fe39957058e3,433.81757
35338f06701599600faa271b375044621238af07,6.49411
d44b87fb81b1c525b44b845d8f4311b137a7ca55,-0.279207
b96064b65630b4832f20c47ce3b7ed5f9be9a052,493.49765
f15ba67882369b617b42295b716c82d8e5af5c70,669.8834
4231b98f39f34149443bd70a4ccef54336a925b1,600.0724
f35249833d1bebb70b5fa6345904cb0e3f222600,601.54114
407d69d21909f9944c6ae17a2a3266993b2a5846,566.57196
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,-0.092032194
e4af0fe1eece28c3316bdb5f7859e0555d816adb,539.3985
01ece8c37e9e349da24020b3a914426b212bf893,533.20264
e2340afbf8f44e672546d21c55a7f16918540ae5,548.2848
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,421.20288
fa6c1cf41ff915d405e1f65f10f564a117baba9d,494.47647
95b67d2b35b0e9d32ffa518017824bb909f823ff,548.9076
601bc46879ceda8acc99c9e024bcf5ae418bed93,-1.2717118
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,481.99902
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,421.24854
238f25431ccbb438872d987652ccf5bc75c0de28,-1.4810133
e764e0c5d6420b20733cd195050ece92813088a8,508.30283
5885904584fd96c4b81b1c7dba12d3069f1279e7,460.2628
f3d828523fb53b206d38e0d6c383dcb8386fff06,443.1462
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,438.7195
d93f82953b232e32f09c49980023a6dd5190f82e,414.0162
ebb32cf7d8b122a5dabd41723d31d834147b0944,481.0193
26451da54b7c50dd68a91b78480fae246c5c9533,5.534305
7ede2e4d7b38337e9819adbcd29f493efaf1422f,453.7631
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,438.59277
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,2.8098087
4c655a6be04f11039d8691c84f32a127aa31302b,412.051
9b11807d3cd299ae7c4673b996efde237367869f,453.34177
29fafe8bae98f668dd51b9f8be530d27463d1028,-0.60679364
e8f1b07f87537cb6dfa1ad1427023dc333615908,457.57333
36aebe2504c407fae6a55dd78b6088606650b14e,4.361993
32d60cd95e9dabae2aed8f052195d6eed8703ed1,1.416099
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,724.1561
ef18490c7eb36b305d531c27369096537d08755f,403.39038
c69a7ad481dacbef32e5b399675ec26c653c0983,471.55756
cf762d282e71afd27f192bfecbea9deecf0e48dd,410.73117
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,473.87686
f97331e59feafd161d011018f9c74fba1fae199f,522.6564
58aa87c8d62f7e274075e201f0321699b63a2449,514.6755
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,-3.3957028
22a5b471349d6a7f6481f7e41e759d42d700f321,-1.1457145
c098d4843d7e2c6f092659d6c7e856561e1bf965,477.01782
69b82b274c4e45630e076443ad0f92022d55f561,525.18396
88c09b0e47df70ac2a800ee9356c07c149e47965,518.56635
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,406.51636
130552305b1d235736ead954f3a39a31a5e26a85,428.71188
4568958f97d91d411e056f26e468826db0f65252,56.808113
cbf871506b2a8d2a250a613b163fd36613967987,-0.5761825
38a2d03c567e15017340fc668151031745829f6f,427.40054
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,490.17563
f34367830fcea24bed44531a21723c743aa23388,409.74966
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,0.86554205
2947711097206170cb5cfcad8b3264e7d46cf84b,522.075
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,420.6494
4236bab9aa4fda581822d73b2673e18173259236,564.70435
8b74ecf4de459564720217586afd122cdd9a8dc7,419.2967
3159104a8cb51f88391d02e5679c7b8164e3cf3c,417.38687
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,0.5434087
ea71616417d91e7c2de90e3cc7e429379b8cf720,524.68164
b88b2ecdda851269372c7abd185d062a7e6d2c06,593.7708
9c73e772e63092cb448869f90d7a2239dded321b,-1.1564064
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,409.6363
98aa4c1c55ff040e12b69753c3dd1b04875ef742,1.5170368
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,-0.90895164
d945f52c48de4820b70d2ff189e79d3533d6ad19,430.56427
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,514.90607
52feee56c52b89353482d8ff79596da74721397d,461.66498
4e18ab8ae4fd83938f5494798f508d5367cac2d2,411.2969
7730709b7ca12db00680265a9cc539d8aa1fc514,1.1661932
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,459.6275
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,474.62262
54ff102165b4e93fac3b1f5da7f71819da23748e,431.12357
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,438.0743
2d5560d6dbef33600be60952b3aca292c59ea7b0,446.0267
980beb6549cdfb6c50c021ebac3193ab8a767283,441.65472
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,410.2851
976c956801b752be72d06bf859a82f6f8d81f125,508.45184
d623c0a31c3bed84a4bb48d84e71fd2680276aba,-1.5380752
18f200b076c037a10fa275ac170a70490f5dfbb2,438.38953
42d7da47303db95ea24874a9982c45e9154fe14b,-2.2140443
3eafd7a24678d09e9e32a45cfadd28505e3868dc,1.5032755
cee30066639835f12782e9590849ca897ac1b171,608.1101
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,515.21484
0181d96df3733bc40c221a488d453f150d34d829,469.0981
c9d8c520f64aa59e3b241482268d5071698514b7,453.95386
e4429cb4643af3638695f52912a9594f6bb5254a,441.41904
02b349161484b5bdda3e5de7767518da1ef52564,0.7654854
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,528.25323
23aa1ab1064be4febd0b0e54f239176bac13d4a2,501.079
813c8241c45c9baf7cc1ecae80a0690059c3d99f,578.8501
27ab51f4028992f4d54134a73a8bf348d9d8474a,460.17133
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,460.02667
4b213cf1f92a34b91d49d99d859efe8a2914694d,502.9748
63393ce3741aba030985130fbdc82348bc5c964a,543.919
a0844cd384bb27f263b50028a152e1aea6f3041b,466.87854
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,-0.4815334
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,475.6187
05bed747735a3b719cf869424f7a86c902bea946,1.9102118
d0acd5258d606e92178448427c5c8b15ab1b4fc8,544.83264
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,-0.5179
97b06064bbe6f8ef5c82aad4c36edd13027bd276,482.4203
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,399.75952
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,-0.10960895
51e6eb7de613c8b30620286f5c0f462e81001120,481.1222
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,449.7095
72fb4a27711b359a6195f60a1ecd7e363180e008,421.10693
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,427.6903
39d2bd056fe559e69df7f1ee9598823180c8f7e6,462.18515
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,518.19684
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,615.31934
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,493.26968
4a514b8fa6795dcd5e14ecd1c907d540244f637a,491.41306
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,430.18863
13377ed3698676358403b48d0eda8c7ee1d6aecc,656.89594
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,431.8979
ce766367ff6851524770c40400c6ba253659f78e,-2.6879282
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,429.86926
a69d75df09174f2e48c58f4de054e5aedfb3dd93,5.1006703
ffd73716669770ef69fb5db55c040b4bf9ca8876,481.2678
d4348ecffd6bcf2240a87e2894b44b060871b4a8,461.47034
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,458.7101
20b0239ad3768ac025647a4114172ab3732b56cb,603.22864
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,442.77084
841018c0f460b185b0203cd15e9d649e226f0177,5.062139
df2acc0d65eae18026825eea094d5860a7596d0b,611.8164
3e496cde35ea69dd40732f9173985b576e676117,0.7991562
5e39822518efc205895979466db22326f89c5141,2.8076646
f84c83e72774e002b242e071238bdd0325b3d776,0.9030525
450cca333151ec503717ae505d19a34e1eb101ba,480.88956
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,1.8530773
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,425.6379
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,0.06198892
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,668.14075
77b19663f69d3e984be73a22a31d776e7c04c45c,416.65588
675adb56716f130faa018d3736a41be1e2a17d31,1.3675886
54da87b25a92c3b2315e1a6120398c2712416a14,446.90732
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,429.82364
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,-1.441869
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,1.4552386
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,1.4175414
6583c26f055db28ad39587d7222d4bb841e8ea67,509.81168
db9fdf021693e9620c80ed9a4d414557fd6d19f5,403.84363
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,530.762
a16fec7d39e6888925c45547f002554482b7cdec,400.06326
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,435.22928
422706a8f501b893c3afcf0568ed96d27e48c23e,490.62518
910beddbfd181b30cbe00ebf15707179709b2e1c,-7.3961463
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,534.10535
2ea05555158319a6deb81688815814e56eb1d0f7,-3.9857407
57b58443cda566f5cf3bd4e500b8623eb9709975,517.51794
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,468.47195
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,-1.174703
e19c44f83bbd09c6a4225663c603f66d32b8edb6,405.6986
7d792999dcf5d87104871e8f4030b7d777ebeb48,1.1159325
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,-1.0842671
8c000f24fa59f6853dd3934d184bed253ad81c40,464.66766
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,-1.5214663
dadee048244caf3d6c6e6fb9fa46f047f30333a7,1.4588225
92d26d442aa39811a925e409313c2155c70bd207,410.4824
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,527.05225
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,0.5841336
e0046f52481512ec10030f695dd3d56c14963819,468.643
4c3d0438add4c03cb81a25c5eee309226aa28053,479.40707
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,496.57138
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,-0.8615178
0ae9567502f385d06a8367de33e93952a2ab70c0,510.3839
69d2ddc8bdf8d604a71a2752b116907482329a27,438.92172
a1203344dc3ac6e15e54db1b21423904cdd91800,450.546
c759ad904d22197f1cf3b5ef9e41ee1609513cea,720.3645
9c116780cc06704304d288d079076f160a17e16e,437.80475
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,475.7537
29ff45ccdb3218636888020586ad0937061d5fce,525.79694
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,0.8261763
56de6d3b1e9154dc987213e9be4c1cd4afff4844,-0.054375768
42e41941b2e875c39adea29e0316d4463b645bc9,537.0357
8bd03c9e28441366b398da85e8cc788bf1cae5e6,421.60254
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,440.67627
c5a416e9d46068859aa2aba316db0653b8bfe95d,420.46844
79241e179af88eebfc54cb143d00a31f32dc1543,377.85733
08388faaa66a1114f5c9f268f91604a87c53bc1c,426.5173
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,0.12411389
755163a5846bc975b2f56d173b8d007274af14e9,488.16803
9dc8176b2b435cdabef75b6bdba80010da32bdac,482.40576
db58077a6d9064040df91d4c211f102003d2e1e2,477.91208
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,556.1037
16397992b0106ec27c19b528b0e054cd177ebc22,530.20953
ac31ca75101445def2cf48e297b8928655378167,426.20587
278fefb75892bd65c121cf6c61ee1a4b78cf7929,-1.3560431
8fe81ee79ae22a3b9cd83a833861e0970c565c29,430.88824
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,584.1233
172c3201202c7da0b9a8233e72fde6d0c6f8d388,445.88034
798aa833377b56d48abf3216c1b5a631c3149322,432.97684
1e640126b34faff7accbcc0682260a5ab9476f66,0.01776433
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,716.214
5bc8c472a9d28a0d0f92c9f46470258394d7e363,422.63577
826b79288e1f91a3e15010d40bef197c37340b69,421.88544
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,501.48083
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,581.38446
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,416.60358
fcd382593b2bba0637f03548f6a0d7da6835f51a,448.08423
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,558.43756
a7cc1691397eb337db3ab74d7f15d2682ce98f99,3.2092903
a23b332bafcca06eb8cefda864c756f5791de732,466.8822
ff298bf688bde9db13791da42e91b7d40a02bd0a,559.53253
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,519.9503
ddd777e1831b4503bf1ab99610fd57852b52b2c1,437.01904
19e929094c9125d910057a57e7f5848a0664b815,439.86172
c3b3a42edbd7966a308858e9c60a0f5699280255,567.937
69029c08cd046608078c004179d57137c7bc9789,448.1909
06f46db734fb75f5a610d28c37b830c2c0c193c2,457.03043
420e2c2feb6b050c91b9badff729fa95cdc9cd73,686.4154
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,539.2318
296c589f825e518bf2656d32ca54043e9642b5e5,456.73724
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,465.05392
69bb73b125a392aa8bcdb97ccb824827a83f02a6,468.06754
41b5f19354c8262b799b2d6fd433f5f056d64c21,409.07843
179e4eb03317a216cce73131c1fe32df6d7affc7,398.2691
683d4874912f09abdb539e4d53f4c466a7b22bec,422.42517
2d6ee8009d8d740b82fc986536a6046cc07a0547,1.1989725
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,436.10504
1e198a957380b99a5522bb8ccd848c77cab55cd4,411.6415
65116120167f20ec93fb8a852a2ae24c6ea83e3b,475.2231
c6cc92d5343c2833343ca95870de90ab97e954ff,561.16296
851f227e847b2fa8e19b9f120d42897c27c8569d,-5.9198785
9b413c2c7b2222d50e112d2ff513eb8becef359c,440.4024
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,472.85522
c389d7fe6b068ae69d9e18e860116bf3e83729f5,426.29404
04b6d3386f2ff30822cea94b2335647b08634f69,405.20895
1ab970adf4511759f8696ed663087edacc27afbc,-31.48778
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,431.39993
f79f9d53534914cc05e3b69b442befc8747d39e5,547.85144
b9dca5370778c64f1743eab56bcff742b312866a,379.75677
f5a8f5810316ca0e32f1891b295b2ff52855031e,501.03888
467224cc802895d7c56ddade42b895a4f9feb351,477.44623
ecc35aaab26f1e81337edcca3215aeee255fb4a8,432.75272
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,448.54718
5d6b378efe9bee999365f7e7f2baef121d802554,422.30368
e559b0224c70c5f6375cab74919eda3157a95fa3,411.95053
e08934a95a0424ab45b35196cfc130079047bbb0,-1.4062909
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,465.86392
e9d39ade4112655fdf26965da153d02dd6a97b69,0.09303787
942dc483fcd8124d7fcf466f510d86ad29f15e15,0.91873324
3450b511f871652abae2d58183296f0e72276a87,435.70978
ac622d213a881f9eafabd518aeb3aaa5b45db706,436.90826
3edb63618d5cc43193bab8193e35a631410fd76c,-0.0405308
a43be57516977c471b76b5b4189d4cd1167b5d11,-2.4309418
3e560c1c260b4313ad253f31c77cc6737f3778a1,416.11636
8252119c0397e283807d1ea96789b09a95ed70d8,-0.96496296
cc8c985befebe7bb7783571e9b77943fe08ba612,400.68542
828c1553914afa3fa85435ae1acdcf8d125dd969,489.942
301cc8580119bd31cc5049ce7de3950bf7359f53,402.2886
e35c8e0bf8466bad9e5a55d141e58928729468fd,413.35608
bce711a004527400034e68bfc44f549f24d23904,493.28476
14cf801dea9ed60d04697cc3f18dfda874a49e1a,3.732748
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,446.10992
bba61862a0d5e374946866314eef256b08869072,409.01898
9834c1fe9a6e135008415863a86272af15f872ba,433.6583
8f751f14b74f7a5583bfaf744c90299d3b02f60f,428.46506
46bcc20269811392c1dd18d0b446fa85aa6bc02f,5.044848
6798578a55f6837578efc13df75af7044f25fc83,608.23615
296d043c4cf92f5472007f8d2b26aef6ff465cc8,422.84735
a14a44ed88d9356f9c732a2bac09796b2142cc14,571.23193
72476117cd53a73c2173cf5ac81e4def90f96ee6,452.30887
a448ecf06c50bac45592d241cfcffe8c91778336,579.8646
c277a60e771011de2be776c1079af2116f7f7cc7,582.63794
6417b48130cec022d06033bd008866e3224b99bf,476.85544
d0ae824a3c12796d5707fef22708b1c8d4659176,433.04578
0d82cdb31205110637841bfa1bc54356f610b359,424.274
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,7.209788
706cc284dab3051ced52adeb62818c7bd0ac42f2,417.73996
16bbfb1023120278eea074c72053e5cb81504fe8,391.67288
c88ee0a25d42440c7b586513c62fbf3376851c8f,-0.13102382
dfd4c2302f9c0925421d2439c964aeac081a9adf,387.3263
1de35a53324e9ea51063f098dc18d615ae2bd66b,-2.349003
f294190285c04b1d4c5116eb0f3bfee2d4171110,468.40106
c2fafee12060b2f506d4a62ac9c85eac28ca702b,0.21857554
555f23ecb19709bbc92ff4f0d2b987306c1416fa,394.11224
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,-6.5334587
8d1967edeeea7561710452a89b98f1baffc32a6a,468.54355
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,-0.421615
