NU_INSCRICAO,NU_NOTA_MT
bef153124bfcc2ea04c1a5c6600dcabe1a706e95,526.1747
00833d00c3781f59cf291f221da1427cf9f3e148,-0.3125018
911882553e7600785185458e060737fc743906c6,415.55252
ca60f71d600c3e3f971bf5670a613317af83802d,-1.9384997
dd60acc7d78b126919997f3dfc3b3a2a3104aef5,-2.808855
79315b89adb4e53276af59042771ceb81447020b,482.1188
40515e4d7e55b8b0c5d9e59c97270735d94629a2,498.82767
f9e5ded4a55baba43219704c50f4951176ae5f86,561.6057
78f0e8c308b8b48c6c1a537070647da6f5740177,476.22913
02c111e501fd009c58948226c189da8000b6fc70,433.82666
64b4038332016bb152a9b00df056f5729818e21f,502.07828
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,417.2697
5c378b023c3836ce7110247108b52a8e954d598f,437.39398
c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,-2.20882
a4fdf2c550ee57562833e8bea6ef573283e2f322,429.2127
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,631.9365
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,531.76605
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,607.38275
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,450.30426
568c7baa099d6c9183ec4cb664bffbdc984a50c5,464.49484
b4632bbc26a61e21b64060871144ea1a473b50cc,-1.9295022
b3efbaf38594d11da966cdf6867dedb2c0678db8,503.57306
2dd3dd83210e8f80016107dc4face5ea65596f1b,468.8848
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,444.62784
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,427.09848
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,530.1634
b0b5d64b5b3abcd1341741d6a335a34938934160,440.57
1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,0.07395941
704fb62bd0b6566f9dde47a1474323f5c0696c28,415.66028
9a13edb09bc41e15565c9266e4c384dd92491e53,-1.9295022
1089167bde18f546a38bf32e537d0532d2eb6115,451.7129
19e22e9c8981169ddad3e56e68bc150a43f7a950,438.86957
05541f43ff280ec5ec115704592a5fabae668c7c,0.8873397
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,510.6122
e70776594f34315ec283b3c808440351850df0a8,506.33127
6c48ad600a8846f96fe841e70b29e8526027957c,455.00485
f66b663d03c71e1c5c06eebf8391bbc569ec4748,0.7965605
b74495dc73b8170e08569f50c37ef54f06cf5457,505.395
f4884b8499d061014beab58fc163df48c2c884fb,447.86227
c60b5edc405d33d60582ba9939bfb23b2b25b583,470.98456
275dbf5782d8cb4d2b444ef0a80782d9edef9307,460.00153
664d87f57ae3dbeef8615f9d75471b4d41806ce5,445.68716
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,644.2803
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,508.1784
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,425.2104
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,421.18076
16be20b88a8268b954347612af7ab37636359355,579.15265
0afec8105321cc0f9a0324bfc8412407aeb0b393,524.1093
eef7db7d8b77abe94e29524778a1aa8ff76df781,451.5339
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,669.6864
c345a8209383cc6f3ece2e7c40dc0f4091420b39,427.44418
a509da1742da36cc89290f268031173d6c02dc63,429.3129
eee31941c9a15ef27896aa58eb1e86cb52740dc5,442.6188
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,493.17465
d433e6e4eca847b81f68148f22ba6304a1350c70,507.7189
f7a7f7605b2b4f51f84d7812d3b322ea883249e8,0.7843149
1b09dac234528aa6d2dfe5f990f77da4fc65768a,202.86697
517b92ea81a697c91f17969f77a0a461b64997be,1.1574198
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,447.93378
bd5d26e62cd45b5ce64868e1beab4778d709fc64,420.6655
87ebc93894abd910eab0ebb1910c974c21468d12,472.846
c262a749861b72aa3c15f3afc4059d196e3067f0,439.16824
ca1a2641c7176e90d72daaf11be5736933644641,495.3327
486eb8747ea4f246bc82e9df7508909e9723facf,447.40808
5b5b113b2598a9b93ccce2777256dd0c6f080145,453.59503
f05d6f27c11346e4cf5fd49d201301e9b61508a1,-0.9023957
f35a9a66f488d940cdf728cde2d1de94e607c4d8,-1.9295022
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,431.83392
245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,0.52624035
49fec1f45e2aec87a4f45db624eaac5c2b22962b,-1.9295022
aefe10e88b12c2db5e2c4042ec84d542afa34436,454.62115
831a554bc210aae41c55a8fadefaf5f5b6b57078,-1.293111
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,518.7515
80ff901eec9640d285bfb2f9d54503a23ec78edf,-1.3294673
82f87f999ef9eb885376eb293c98e0d24c1c0775,480.1155
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,500.92767
88c869a5bb6c1f4e707fb69493e05a22dd92114c,554.36865
8c9da57e0c252738518df22422079bd0e9532ddc,417.28177
a02d6a43329d2e80023cf23da55028036280c246,737.05176
414195dc869c8936aabfd92e01dcccf05b5286c4,475.78952
6a70befb31b7344771185ea36b3448388247a4ca,-2.20882
bf1729d377b6b22a3136785945ddaed39871db12,433.6762
f6479bca2217f6dda8957b89a8b52527c921c89c,418.5535
e059a14cb18302b154bcf01fe05c4862f5acd9df,-1.0591471
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,-1.2913653
1564df692d0a64c7dc1587cb6ecf5e973143b102,480.25497
634e9b35097032a9595a1e898c20ae02087fe506,3.4570897
66374f3a36a6304383a3aed56d7b8d38edb872a7,601.22644
968113765be995587d313248ca74216603daac3e,696.3966
52699793d55f39152ffc16d30cb0b732face85e2,484.6446
fc9f8b90b53ca7f011948af6771d63217fd371bc,-2.20882
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,443.31253
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,408.88156
c80548ba80dc06fe7f952b6d46a541477d0ec65b,447.50742
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,640.44556
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,491.73224
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,544.8757
5ea6829f84323da79bcc652c24a82e2374af1a98,453.4143
33e69bb3800fd41adb461fb6b2247145345634c1,467.92914
59635391444e7d9e0b8521e30e01f8926fe28204,485.7943
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,476.59915
559672741efc90bf174f3cd83609d9de577e0dea,417.1948
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,-1.2965595
556802f575493ba712ede7a5f9659201f60c5043,434.08698
7aee63d569743515ffe766e3feacef8ad7714270,418.05084
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,425.27914
96a358cc3423af4a6d6c0798a1d11b863367a612,453.90753
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,708.99945
a49b010075be6ea1fbe200b3a4482f8db22935bb,526.4286
aa783515ff738d23f6adae631cbf51ab58fae5b7,429.02203
fd95ade5272531152f2b812d1cb0dd152bfa0678,-1.3486055
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,414.533
510862ea3b620d1546ec1de5bd0747e9814c03b1,435.49344
5465919b4d336bbe836eff75f4b5938eafdb863f,433.1531
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,182.35019
a8c411d8342cdb098e1cf95684f42e9bb9378861,-1.6189258
88b2df87e6e0a8c9272d26276986e4854cc0a516,-2.20882
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,247.58861
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,-1.5647628
f3ec22388ed99e774eb6061402dcccec6c752f4a,-0.61065435
a4aabcd700916946086484109b24e93fcf1afd5a,-0.35311216
e1fbacc49f716328a083f9dbf582634cc06a8788,-2.4448323
171b73d1f977fa036496f24235246fe1d4b908b1,459.73456
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,-2.3817835
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,441.90424
11673ed83a0b38c8c9eb7d433ce3e6be62728227,-0.14343822
0a7114f2651f9950f6b26403af84850cdfa6952e,435.2366
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,440.97406
429852d4cee9e8493c4c0f9b39041ce36f273902,208.01523
6ad6009351c9509a0651c645a9b1fe17511f21a8,-0.42922568
0c48fa375c471885cbf20a651c6667bd37722c7b,3.2033005
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,441.3614
17588b6e96d3879ea23c2ca570e0836cd993ee07,420.19022
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,430.6769
c5baf118bd7fba6fe5b151a3808e0a086a70a612,466.71127
d2a0ab1bdcbb6a935f251251bd351bceded53443,252.84035
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,-1.6189258
77afc294bc91231448719e84c2172a01a8b14de6,553.0041
fe11eb3740005701931aba6ae42a0176c3b7bf94,691.3886
ceda53a524cbd1c0255de4af3f829ec8e698851b,-1.0591471
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,456.7168
0e0f3edd6942644821f3a524324257f3a073ca2a,404.37146
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,441.79678
f276df735911779a1ff5d835bcaf6d214d3effcb,461.8046
20b09a8ae57394e6cad0a2dbe1e436fb41430166,460.09222
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,490.87695
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,440.30136
f948ef2230e786ef593c7c4a86e47620453ae8cc,467.81918
eeecb5149ff0cbf59351b2a42b5d71814fee6158,466.9622
ac2e0816e652cf5260cb45260a9db9a29833b15a,486.3705
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,-0.16432106
1a9819a1016e7e93f904c44fc6941801552e27fb,438.32977
2a13cec7699aceeeddef567b3cf896c1e9365cab,545.4428
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,453.17004
a3d09f8b1233436ca38409f8c2127f3a57049cb3,450.2416
2a289379a56b3fccb4f825808cb8cb62e3464de4,498.4523
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,449.21606
f1f40995a03ec646ede76673c4058d4286ee5d86,710.5448
ea4d2f256b094b4414574ea67320c3e2204fac10,431.82626
205142cfb5053b476483020f0128e68d0ff66a4f,437.05515
974537a130b3e5947e0d114c2624859b10affa6e,491.08224
511409d7b89bbdc33908a9f7d8a88281725d30f7,665.92596
2fffc2354ce66a2749250070ce91113dfb3d29eb,444.58713
8ae80d6ac3e2828514467c5b6388ea1619ef001c,468.45114
232129e63278dac8d9f82baaf23c3534bae396d3,-1.575877
f5187e928a06df7f5893dad371d369addd05a751,422.05573
e366080005222df476c35a67b0e008005e41916b,416.067
c1fa33596abab41bdd213972ae7f9da1e6c4c279,437.29865
d0d090255785236abb819b4381eccc5bb4fa8780,5.19286
4eddf63f1894597b6fccb444d0b3af2fda07408f,501.21863
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,456.43085
49350b0634798bde6649569eca496786e5d1bce7,597.5714
e046ad101fdafcc2bff2938bc966371938895165,440.9751
5f65e9cea038483e95b1571d789b04474742331a,-2.1806223
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,506.0532
b17ced34952e5be0f0b3c21c873c8809467bfbea,-0.12929642
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,689.69653
803162024415686a9cdd15cbce5ab265be727de1,425.5085
18c31ee038a03d960fff336e75fda48d49c13152,433.3126
2f4d0ba8b7960ef522a09e027c2e6b6205497075,422.28888
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,-1.9295022
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,-1.148805
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,442.54504
1e6a6af52a2b0f254f198fc26312b8c47261aeba,396.61453
188cde61038965b9bc1c874f7d81f3fd7c3815f0,743.75415
6a2aa4caed6c6be94439dcd364528079b131287a,470.69238
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,459.90765
5075256486748587164fc3170622af701b21fc87,-2.808855
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,450.1211
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,434.0154
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,2.9956362
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,458.91397
92d49b237a1812dc06948114e9d1ed2ef1b46768,630.06415
7a48ae2165b2829894c952ab60838a7af20168e0,459.13074
1ad51bbf7c21c610b0ac548d521f32e674fb524f,461.3201
c7eac1d3a958cdf037b5ba6b40091feddd854f11,-2.3817835
835ce6032947fb96ecde73b33b6caf66ae4e556d,464.2208
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,465.83685
425f9cc3da2ba9f7456741f422840246688bbda8,415.50162
b6e88ccc0391dece267c4d9b48c44490903b46b4,446.85825
d7629981932ce24db6a7b5b517fb45a596617b38,519.81586
310c3f8dd45384575fa7e50214be3bdef8544d34,566.4649
53d44c22cf452cc8853c229cf25fa07a2abf1f28,421.7552
13eccb901c037133fe76ecbbed58904572ff2775,464.06927
d17a26497cbda25c25835ce0b4aa419ed30f2a78,-1.9384997
89504f44cdc890073b19be26e62574c50615536d,1.1363624
abc18711518dabe7e3a5b7baa7de479630772981,527.982
475716bd9be22aabc54e6b6ef5958519b2416786,393.94205
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,441.99792
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,428.61288
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,-2.20882
cfacab7dac22d85fa964377ea32b4be78a3b648e,487.08704
fed57b217d41195d999e8bce552d49eb76f59688,-2.20882
dafda14a14ae17b06457a9c751ca709641fa2a43,476.8739
e254342fabb9a77fb9d3e975a61a3e30928adfda,525.74805
2a099b53c306338d95920b9ea1d7a786ecd29137,-1.1960417
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,-1.3294673
2983370b79c09bf78418e4335e0884bb926a5fb0,454.4794
0807d301b8c5484c9bace1f909f1e76b8656c91e,517.1151
4816f04ccbaa1e4b65de8f216a428e1a35cec252,455.83002
00ad5d5600298c70d3a4511ef2e84a483bb22c86,427.32877
7b807ff1f62f5e196af28f0b495c359dccba903e,427.52228
3827e819a620d8f9a085c22cea412b1865aed0c7,451.5497
8f8c6bc5499c24cda37005caa310b7207d7801ed,584.49994
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,410.31702
da2d48a8443b76c28d3073a76005e912d2e152b4,557.34174
3e5fa0fda2258366ec6de455735875bd7a86e30a,433.47586
9d8fbcca019a71a67c870dce2de462a019da9c69,518.7857
3dfe82e880147acb09c7170075a65b923c53b6d0,442.45206
c6b1200a3cda2550da02561106d01d043db73a44,423.4437
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,-1.6228259
17a85e2166e19b1993126fbff01206beae738a06,725.1634
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,417.34402
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,484.96918
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,-0.9023957
c28e871925f763bd88d85acdaccc17c85f21835a,-1.0191194
0ebc697a57f14982a84f3eec580484644f6c000a,506.1298
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,464.583
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,372.87244
446ced3e5fde8d61781304cb4e9e9fe131628a50,578.6933
8e02a8d2104547a599667b38312691bd19b3bb05,447.33688
e490a4b077b1d2750db453b48f6ad43a55cbedcb,583.3449
e4c9df4005db1531039b317e86eaaeac4b06c4fe,580.5479
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,418.571
281fdf12804aeed37efddf06d2f156149fa25757,492.8298
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,557.8557
87fdb4510def669e4fa6434518d67d253058d250,446.71185
e1e7281374350c1d8823d83d22a4f29aafada269,462.22226
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,458.30557
6769b690480fee480998f11ab1791b1ac6ea398f,506.95706
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,610.1944
ef0b14ee71e890ac849c112effd0da453baa737a,-1.0591471
2c1318677c2f31dbcacb31e0645576ead8f10e36,-1.0591471
ba2f1709027e9bf363be7f6de512132f7d4af757,448.6584
024cdddafe69a9ecc38a160d9ba4c297650d4baf,-2.20882
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,429.35587
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,-1.3294673
6e91321e228d6d4dd87f9730a6551d72b33931ee,418.08408
1e48758bf7f8af48969afa1e56ffee66f92f41d2,442.554
78ce05c90219380972197a06065cfb5a684f8b86,480.44434
39aad74d8e9084f2facfccae4199d91c62db98c4,-1.3294673
d1937748cc2c90942de393c34c2255137c803eb2,480.4231
c133dc2945c16fb60ae37db0bc7743959f3da3d8,412.78787
83fa6da48f33782c6dcc3ff3a64a94022221df13,415.8889
d26a47079931199956f0b05bd3dcae4a0273459d,420.23926
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,-0.9023957
d302df44c6e15373315852331ebd3b6dbbb4f2cc,595.8548
7c75c93b5545fdd9e5beb09c956a693548424643,425.82684
85850927c26adce658c878c72674532ff1355a0a,470.82166
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,434.42035
ffbae0ca9e948254b873fc862b12fe39957058e3,445.6606
35338f06701599600faa271b375044621238af07,-1.0591471
d44b87fb81b1c525b44b845d8f4311b137a7ca55,-1.7090857
b96064b65630b4832f20c47ce3b7ed5f9be9a052,463.2006
f15ba67882369b617b42295b716c82d8e5af5c70,637.8797
4231b98f39f34149443bd70a4ccef54336a925b1,580.6942
f35249833d1bebb70b5fa6345904cb0e3f222600,617.46814
407d69d21909f9944c6ae17a2a3266993b2a5846,530.99304
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,-1.9384997
e4af0fe1eece28c3316bdb5f7859e0555d816adb,562.09503
01ece8c37e9e349da24020b3a914426b212bf893,518.8159
e2340afbf8f44e672546d21c55a7f16918540ae5,531.3731
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,457.13446
fa6c1cf41ff915d405e1f65f10f564a117baba9d,449.76584
95b67d2b35b0e9d32ffa518017824bb909f823ff,600.55005
601bc46879ceda8acc99c9e024bcf5ae418bed93,-1.5323303
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,545.3017
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,428.9198
238f25431ccbb438872d987652ccf5bc75c0de28,-0.6601677
e764e0c5d6420b20733cd195050ece92813088a8,468.41397
5885904584fd96c4b81b1c7dba12d3069f1279e7,449.4654
f3d828523fb53b206d38e0d6c383dcb8386fff06,434.9247
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,414.52045
d93f82953b232e32f09c49980023a6dd5190f82e,416.35098
ebb32cf7d8b122a5dabd41723d31d834147b0944,450.36664
26451da54b7c50dd68a91b78480fae246c5c9533,132.38683
7ede2e4d7b38337e9819adbcd29f493efaf1422f,444.04556
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,429.67288
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,-4.7014914
4c655a6be04f11039d8691c84f32a127aa31302b,440.8034
9b11807d3cd299ae7c4673b996efde237367869f,451.14285
29fafe8bae98f668dd51b9f8be530d27463d1028,-1.9295022
e8f1b07f87537cb6dfa1ad1427023dc333615908,442.01178
36aebe2504c407fae6a55dd78b6088606650b14e,0.010910094
32d60cd95e9dabae2aed8f052195d6eed8703ed1,-1.9384997
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,667.9531
ef18490c7eb36b305d531c27369096537d08755f,424.98404
c69a7ad481dacbef32e5b399675ec26c653c0983,455.76215
cf762d282e71afd27f192bfecbea9deecf0e48dd,425.934
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,411.58047
f97331e59feafd161d011018f9c74fba1fae199f,500.9966
58aa87c8d62f7e274075e201f0321699b63a2449,488.04083
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,4.9459953
22a5b471349d6a7f6481f7e41e759d42d700f321,-1.9295022
c098d4843d7e2c6f092659d6c7e856561e1bf965,442.84872
69b82b274c4e45630e076443ad0f92022d55f561,504.23264
88c09b0e47df70ac2a800ee9356c07c149e47965,514.6862
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,446.90088
130552305b1d235736ead954f3a39a31a5e26a85,438.6042
4568958f97d91d411e056f26e468826db0f65252,267.18942
cbf871506b2a8d2a250a613b163fd36613967987,-1.3294673
38a2d03c567e15017340fc668151031745829f6f,426.82153
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,481.58542
f34367830fcea24bed44531a21723c743aa23388,422.40067
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,-2.20882
2947711097206170cb5cfcad8b3264e7d46cf84b,540.72003
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,420.95724
4236bab9aa4fda581822d73b2673e18173259236,574.93616
8b74ecf4de459564720217586afd122cdd9a8dc7,395.80505
3159104a8cb51f88391d02e5679c7b8164e3cf3c,417.20007
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,-1.7817485
ea71616417d91e7c2de90e3cc7e429379b8cf720,505.38486
b88b2ecdda851269372c7abd185d062a7e6d2c06,525.89874
9c73e772e63092cb448869f90d7a2239dded321b,-2.20882
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,419.3772
98aa4c1c55ff040e12b69753c3dd1b04875ef742,-1.9384997
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,-0.46925294
d945f52c48de4820b70d2ff189e79d3533d6ad19,433.29
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,509.41855
52feee56c52b89353482d8ff79596da74721397d,440.76215
4e18ab8ae4fd83938f5494798f508d5367cac2d2,423.37643
7730709b7ca12db00680265a9cc539d8aa1fc514,-0.82973313
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,438.74573
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,436.04544
54ff102165b4e93fac3b1f5da7f71819da23748e,426.52658
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,428.24417
2d5560d6dbef33600be60952b3aca292c59ea7b0,421.28848
980beb6549cdfb6c50c021ebac3193ab8a767283,434.2778
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,412.5033
976c956801b752be72d06bf859a82f6f8d81f125,466.70633
d623c0a31c3bed84a4bb48d84e71fd2680276aba,-0.7395735
18f200b076c037a10fa275ac170a70490f5dfbb2,432.18738
42d7da47303db95ea24874a9982c45e9154fe14b,-1.7978361
3eafd7a24678d09e9e32a45cfadd28505e3868dc,1.8654213
cee30066639835f12782e9590849ca897ac1b171,611.2684
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,506.25827
0181d96df3733bc40c221a488d453f150d34d829,470.11438
c9d8c520f64aa59e3b241482268d5071698514b7,448.67557
e4429cb4643af3638695f52912a9594f6bb5254a,477.5567
02b349161484b5bdda3e5de7767518da1ef52564,-1.3294673
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,559.98627
23aa1ab1064be4febd0b0e54f239176bac13d4a2,530.84784
813c8241c45c9baf7cc1ecae80a0690059c3d99f,528.1364
27ab51f4028992f4d54134a73a8bf348d9d8474a,452.20892
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,471.35706
4b213cf1f92a34b91d49d99d859efe8a2914694d,498.2135
63393ce3741aba030985130fbdc82348bc5c964a,526.951
a0844cd384bb27f263b50028a152e1aea6f3041b,427.98193
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,-1.575877
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,431.93472
05bed747735a3b719cf869424f7a86c902bea946,-0.16432106
d0acd5258d606e92178448427c5c8b15ab1b4fc8,569.07135
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,0.46824002
97b06064bbe6f8ef5c82aad4c36edd13027bd276,471.34302
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,414.3592
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,-0.6965244
51e6eb7de613c8b30620286f5c0f462e81001120,441.9931
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,429.47797
72fb4a27711b359a6195f60a1ecd7e363180e008,437.89447
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,411.7663
39d2bd056fe559e69df7f1ee9598823180c8f7e6,413.2229
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,496.4865
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,615.4616
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,473.7105
4a514b8fa6795dcd5e14ecd1c907d540244f637a,466.22623
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,437.69067
13377ed3698676358403b48d0eda8c7ee1d6aecc,627.465
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,445.45483
ce766367ff6851524770c40400c6ba253659f78e,-2.808855
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,444.12933
a69d75df09174f2e48c58f4de054e5aedfb3dd93,159.8993
ffd73716669770ef69fb5db55c040b4bf9ca8876,475.3596
d4348ecffd6bcf2240a87e2894b44b060871b4a8,466.55167
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,417.3887
20b0239ad3768ac025647a4114172ab3732b56cb,622.9173
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,435.3782
841018c0f460b185b0203cd15e9d649e226f0177,7.1540003
df2acc0d65eae18026825eea094d5860a7596d0b,614.72614
3e496cde35ea69dd40732f9173985b576e676117,220.04793
5e39822518efc205895979466db22326f89c5141,-1.1918544
f84c83e72774e002b242e071238bdd0325b3d776,-1.3294673
450cca333151ec503717ae505d19a34e1eb101ba,441.6381
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,-1.3294673
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,415.6695
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,-1.3055562
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,638.3782
77b19663f69d3e984be73a22a31d776e7c04c45c,450.5912
675adb56716f130faa018d3736a41be1e2a17d31,-2.20882
54da87b25a92c3b2315e1a6120398c2712416a14,429.78424
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,425.10077
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,-2.20882
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,0.9533119
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,-0.35311216
6583c26f055db28ad39587d7222d4bb841e8ea67,490.03595
db9fdf021693e9620c80ed9a4d414557fd6d19f5,391.6102
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,545.10266
a16fec7d39e6888925c45547f002554482b7cdec,417.10434
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,444.01065
422706a8f501b893c3afcf0568ed96d27e48c23e,459.45093
910beddbfd181b30cbe00ebf15707179709b2e1c,228.3789
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,481.7517
2ea05555158319a6deb81688815814e56eb1d0f7,-2.20882
57b58443cda566f5cf3bd4e500b8623eb9709975,520.103
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,448.02005
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,-2.3091207
e19c44f83bbd09c6a4225663c603f66d32b8edb6,434.0051
7d792999dcf5d87104871e8f4030b7d777ebeb48,-0.65297794
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,0.26381186
8c000f24fa59f6853dd3934d184bed253ad81c40,495.61514
